id,url_id,url,date,time,price,provider,seat_number,location_name,court_type,time_category,duration,review_count,prepayment_required,created_at,updated_at,extracted_at
36150,2,,2025-12-26,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759312,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36149,2,,2025-12-25,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759245,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36148,2,,2025-12-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759163,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36147,2,,2025-12-23,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759049,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36146,2,,2025-12-22,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.75898,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36145,2,,2025-12-21,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758916,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36144,2,,2025-12-20,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758853,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36143,2,,2025-12-19,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758787,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36142,2,,2025-12-18,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758721,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36141,2,,2025-12-17,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.75863,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36140,2,,2025-12-16,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758566,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36139,2,,2025-12-15,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758502,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36138,2,,2025-12-14,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758441,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36137,2,,2025-12-13,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758379,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36136,2,,2025-12-12,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758314,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36135,2,,2025-12-11,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.75825,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36134,2,,2025-12-10,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758185,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
